time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-05-04T14:09:17.262Z,52.9983,-159.7142,3.1,3.1,ml,,,,0.51,ak,ak0195pb141e,2019-05-08T16:12:29.534Z,"199km S of Chernabura Island, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2019-05-04T13:17:06.446Z,53.0307,-170.9316,198.8,3.2,ml,,,,0.8,ak,ak0195pahbro,2019-05-08T16:13:07.596Z,"47km NNW of Yunaska Island, Alaska",earthquake,,3.5,,,reviewed,ak,ak
2019-05-04T12:34:55.190Z,42.7368,141.7218,132.66,4.4,mb,,74,1.285,0.59,us,us70003gmq,2019-05-04T12:53:41.040Z,"10km SSE of Chitose, Japan",earthquake,7.3,7.6,0.051,111,reviewed,us,us
2019-05-04T12:29:27.829Z,61.5009,-140.7533,8.2,2.8,ml,,,,0.81,ak,ak0195p9yif4,2019-05-08T16:12:21.577Z,"184km NNE of Cape Yakataga, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-05-04T11:51:23.787Z,21.68,119.7859,27.16,4.5,mb,,99,1.649,0.61,us,us70003gmc,2019-05-04T12:23:59.040Z,"105km WSW of Hengchun, Taiwan",earthquake,7.9,5.6,0.082,44,reviewed,us,us
2019-05-04T11:24:43.610Z,40.741,-123.2525,30.06,2.9,md,28,52,0.08478,0.11,nc,nc73176765,2019-05-06T20:38:03.212Z,"22km NNW of Hayfork, CA",earthquake,0.36,0.66,0.175,48,reviewed,nc,nc
2019-05-04T11:04:02.396Z,26.1703,95.7795,100.29,5.1,mww,,18,2.351,0.72,us,us70003gm1,2019-05-04T21:51:12.617Z,"93km SE of Mon, India",earthquake,7.6,6.2,0.071,19,reviewed,us,us
2019-05-04T08:54:46.209Z,-22.5867,-66.2162,251.57,4.4,mb,,85,1.847,0.86,us,us70003glg,2019-05-24T08:55:28.040Z,"55km WNW of Abra Pampa, Argentina",earthquake,9.4,9.4,0.149,13,reviewed,us,us
2019-05-04T08:10:58.580Z,18.2863,-67.3788,124,2.77,md,15,179,0.1404,0.16,pr,pr2019124006,2019-05-24T09:10:48.040Z,"17km WSW of Rincon, Puerto Rico",earthquake,1.68,0.74,0.26,14,reviewed,pr,pr
2019-05-04T07:58:09.905Z,-1.3552,69.5626,10,4.6,mb,,66,3.892,0.95,us,us70003gl6,2019-05-24T09:02:10.040Z,"Carlsberg Ridge",earthquake,9.9,1.9,0.101,29,reviewed,us,us
2019-05-04T07:34:47.258Z,-4.6367,153.4574,54.33,4.4,mb,,76,1.363,0.68,us,us70003kw8,2019-05-24T09:06:47.040Z,"50km ESE of Taron, Papua New Guinea",earthquake,9.1,7.7,0.139,15,reviewed,us,us
2019-05-04T07:33:04.369Z,37.5044,20.5972,10,3.3,ml,,162,1.107,0.96,us,us70003gms,2019-05-24T08:52:50.650Z,"31km SW of Mouzaki, Greece",earthquake,4.4,1.8,0.081,20,reviewed,us,us
2019-05-04T05:53:03.586Z,36.382,68.2985,43.3,4.6,mwr,,82,1.186,0.93,us,us70003gkj,2019-05-23T07:02:08.202Z,"28km ENE of Aibak, Afghanistan",earthquake,5.7,6.3,0.08,15,reviewed,us,us
2019-05-04T05:39:18.680Z,17.9746,-68.3631,122,2.78,md,10,269,0.5396,0.29,pr,pr2019124005,2019-05-23T06:47:31.040Z,"69km SSE of Boca de Yuma, Dominican Republic",earthquake,4.24,1.87,0.19,5,reviewed,pr,pr
2019-05-04T05:35:45.980Z,19.2126,-64.1206,49,3.19,md,12,345,2.0329,0.43,pr,pr2019124004,2019-05-23T06:46:31.040Z,"104km NNE of Road Town, British Virgin Islands",earthquake,6.41,26.15,0.45,11,reviewed,pr,pr
2019-05-04T05:29:20.480Z,18.5496,-66.7025,83,2.88,md,18,213,0.1875,0.18,pr,pr2019124002,2019-05-23T06:42:55.040Z,"9km NNE of Arecibo, Puerto Rico",earthquake,0.97,0.71,0.45,18,reviewed,pr,pr
2019-05-04T04:50:23.000Z,18.098,-68.5096,81,2.53,md,6,235,0.4352,0.35,pr,pr2019124003,2019-05-04T23:37:21.736Z,"68km S of Boca de Yuma, Dominican Republic",earthquake,7.25,4.33,0.31,5,reviewed,pr,pr
2019-05-04T04:33:43.451Z,-24.124,-115.8586,10,5,mb,,65,38.879,0.89,us,us70003gk1,2019-05-04T04:55:49.040Z,"Southern East Pacific Rise",earthquake,13.9,1.8,0.042,180,reviewed,us,us
2019-05-04T04:02:48.542Z,64.9615,-172.7768,6.6,2.9,ml,,,,0.76,ak,ak0195p51aty,2019-05-08T16:10:52.098Z,"69km NNE of Provideniya, Russia",earthquake,,9.3,,,reviewed,ak,ak
2019-05-04T02:56:29.742Z,52.0231,-170.4362,35,4.2,ml,,192,1.355,1.27,us,us70003gjg,2019-05-08T16:10:24.430Z,"69km SSE of Yunaska Island, Alaska",earthquake,6.4,2,0.091,16,reviewed,us,us
2019-05-04T02:52:54.644Z,43.9633,145.6993,161.89,4.3,mb,,170,2.245,0.47,us,us70003kw9,2019-05-15T02:17:54.040Z,"14km WSW of Yuzhno-Kuril'sk, Russia",earthquake,14.6,11.3,0.153,12,reviewed,us,us
2019-05-04T02:44:17.966Z,-19.3662,-68.9449,120.72,4.3,mb,,67,0.381,1.01,us,us70003gj6,2019-05-04T03:54:47.040Z,"144km SSE of Putre, Chile",earthquake,7,6.4,0.148,13,reviewed,us,us
2019-05-04T02:41:27.919Z,38.4158,141.8812,10,4.7,mb,,136,1.019,1.06,us,us70003gj5,2019-05-04T03:47:01.040Z,"50km E of Ishinomaki, Japan",earthquake,5.6,1.9,0.063,75,reviewed,us,us
2019-05-04T02:29:23.050Z,19.042,-67.8531,25,3.09,md,14,322,0.7564,0.48,pr,pr2019124000,2019-05-04T04:51:20.040Z,"87km NW of San Antonio, Puerto Rico",earthquake,2.75,29.22,0.24,11,reviewed,pr,pr
2019-05-04T02:05:21.356Z,59.8553,-143.1707,8.7,2.8,ml,,,,0.76,ak,ak0195p3v0la,2019-05-08T16:10:22.148Z,"59km SW of Cape Yakataga, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-05-04T01:49:10.746Z,-8.1878,123.827,172.16,4.4,mb,,56,1.617,0.93,us,us70003kw4,2019-05-15T02:02:41.040Z,"127km ENE of Watubuku, Indonesia",earthquake,10.5,7.3,0.17,10,reviewed,us,us
2019-05-04T01:32:28.049Z,62.4476,-153.3057,4.2,2.6,ml,,,,0.41,ak,ak0195p3fdvm,2019-05-08T16:10:18.676Z,"129km ESE of McGrath, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-04T01:16:21.236Z,60.1705,-159.1738,76.5,2.8,ml,,,,1.13,ak,ak0195p3bynk,2019-05-04T01:19:40.626Z,"132km NNW of Dillingham, Alaska",earthquake,,2,,,automatic,ak,ak
2019-05-04T01:05:09.640Z,12.398,120.9106,10,5.7,mww,,87,7.559,1.45,us,us70003gig,2019-05-06T21:44:29.040Z,"8km WSW of San Agustin, Philippines",earthquake,8.2,1.7,0.041,56,reviewed,us,us
2019-05-04T00:54:48.937Z,-8.5249,108.885,44,4.3,mb,,83,1.731,0.51,us,us70003kw3,2019-05-16T20:56:08.040Z,"92km SSE of Sindangsari, Indonesia",earthquake,5.2,11.7,0.201,7,reviewed,us,us
2019-05-04T00:07:47.112Z,-24.481,-115.8373,10,5.4,mww,,64,39.864,0.71,us,us70003ghv,2019-05-06T21:47:59.040Z,"Southern East Pacific Rise",earthquake,12.4,1.8,0.071,19,reviewed,us,us
2019-05-03T23:41:32.690Z,18.894,-64.5813,51,2.7,md,6,346,1.4737,0.4,pr,pr2019123007,2019-05-04T05:01:03.040Z,"47km N of Road Town, British Virgin Islands",earthquake,7.15,23.86,0.12,5,reviewed,pr,pr
2019-05-03T23:40:06.919Z,31.1092,-103.2475,5.29,3,ml,,54,0.2,0.44,us,us70003ght,2019-05-04T03:40:13.870Z,"41km SE of Pecos, Texas",earthquake,1.1,3.5,0.071,86,reviewed,us,us
2019-05-03T23:27:34.440Z,18.8613,-67.1258,10,2.75,md,9,305,0.3941,0.28,pr,pr2019123006,2019-05-04T04:45:29.370Z,"40km N of San Antonio, Puerto Rico",earthquake,1.26,1.32,0.21,9,reviewed,pr,pr
2019-05-03T23:20:11.830Z,19.3705,-154.9323333,7.02,2.89,ml,54,221,0.08579,0.17,hv,hv70935701,2019-05-04T21:14:50.040Z,"10km S of Leilani Estates, Hawaii",earthquake,0.54,0.4,0.131,42,reviewed,hv,hv
2019-05-03T22:46:14.106Z,4.4282,126.999,35,4.7,mb,,106,2.98,0.68,us,us70003ghk,2019-05-06T21:35:23.040Z,"201km ESE of Sarangani, Philippines",earthquake,7.7,2,0.092,36,reviewed,us,us
2019-05-03T22:28:15.252Z,4.1406,126.7819,35,4.7,mb,,113,3.146,0.85,us,us70003ghj,2019-05-06T21:33:26.040Z,"202km SE of Sarangani, Philippines",earthquake,7.6,2,0.075,53,reviewed,us,us
2019-05-03T22:22:36.964Z,4.0529,126.6134,35,5.1,mww,,54,3.168,0.92,us,us70003ghh,2019-05-06T21:32:24.040Z,"196km SE of Sarangani, Philippines",earthquake,7.1,1.9,0.071,19,reviewed,us,us
2019-05-03T21:30:43.116Z,9.2998,-83.2187,10,4.6,mb,,122,0.668,1.27,us,us70003ggz,2019-05-06T21:28:46.542Z,"19km NE of Buenos Aires, Costa Rica",earthquake,4.3,1.9,0.076,51,reviewed,us,us
2019-05-03T18:01:38.959Z,-59.126,148.9746,10,4.7,mb,,88,16.271,0.61,us,us70003ge1,2019-05-04T14:28:02.040Z,"West of Macquarie Island",earthquake,6.7,1.9,0.1,31,reviewed,us,us
2019-05-03T17:41:57.327Z,-4.1568,136.3547,28.18,4.7,mb,,77,4.278,0.77,us,us70003gdm,2019-05-05T21:48:38.610Z,"26km S of Enarotali, Indonesia",earthquake,4.3,6.1,0.07,63,reviewed,us,us
2019-05-03T14:49:13.618Z,66.2782,-157.1966,6.3,2.7,ml,,,,0.61,ak,ak0195nnqabh,2019-05-10T12:44:50.040Z,"71km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-03T14:48:24.670Z,-21.2017,-68.7556,113.91,4.5,mb,,55,0.701,0.78,us,us70003g9n,2019-05-10T14:13:29.040Z,"141km N of Calama, Chile",earthquake,5.5,5.5,0.102,28,reviewed,us,us
2019-05-03T14:28:32.400Z,19.3598333,-155.0936667,6.89,3.3,ml,61,145,0.02522,0.1,hv,hv70935181,2019-05-10T13:09:29.040Z,"16km S of Fern Acres, Hawaii",earthquake,0.29,0.24,0.154,46,reviewed,hv,hv
2019-05-03T13:51:55.620Z,18.9055,-67.9378,49,3.35,md,9,243,0.5917,0.63,pr,pr2019123003,2019-05-10T12:17:21.040Z,"60km ENE of Punta Cana, Dominican Republic",earthquake,5.92,11.09,0.12,7,reviewed,pr,pr
2019-05-03T13:32:34.987Z,66.2395,-157.2363,7.7,2.9,ml,,,,0.62,ak,ak0195nn1969,2019-05-10T11:31:21.040Z,"76km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-03T12:10:13.130Z,41.3496667,-111.3106667,0.32,2.73,ml,25,79,0.1856,0.23,uu,uu60323472,2019-05-03T14:41:15.340Z,"32km WNW of Evanston, Wyoming",earthquake,0.54,4.34,0.2,10,reviewed,uu,uu
2019-05-03T12:09:56.981Z,66.2241,-157.1928,6.8,2.9,ml,,,,0.58,ak,ak0195nmaxt6,2019-05-10T00:29:15.264Z,"80km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-03T12:03:31.145Z,66.2534,-157.2012,6.4,2.7,ml,,,,0.6,ak,ak0195nm9liq,2019-05-10T00:29:12.013Z,"80km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-03T12:02:38.411Z,37.02,-100.2411,5,2.9,ml,,159,0.576,0.74,us,us70003g7x,2019-05-04T07:20:17.442Z,"30km SSE of Meade, Kansas",earthquake,2.6,2,0.052,48,reviewed,us,us
2019-05-03T11:57:11.572Z,66.253,-157.2003,5.5,2.9,ml,,,,0.66,ak,ak0195nlzp3z,2019-05-10T10:44:56.040Z,"74km S of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-03T11:55:52.485Z,66.2451,-157.1932,1,3.1,ml,,,,0.69,ak,ak0195nlzcur,2019-05-14T00:38:26.722Z,"76km S of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-03T11:52:25.385Z,66.2263,-157.1841,5.7,4,ml,,,,0.55,ak,ak0195nlynig,2019-05-14T00:42:50.777Z,"75km S of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-03T11:51:55.551Z,66.2343,-157.1865,7.2,3.2,ml,,,,0.63,ak,ak0195nlyi67,2019-05-14T00:38:25.067Z,"81km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-03T11:34:33.817Z,57.0873,-155.0143,48.3,3.4,ml,,,,0.62,ak,ak0195nlut88,2019-05-14T00:38:24.180Z,"91km SW of Larsen Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-05-03T10:56:43.587Z,13.3273,-90.542,54.11,4.3,mb,,181,1.565,1.13,us,us70003g7j,2019-05-03T11:54:10.040Z,"69km SSE of Iztapa, Guatemala",earthquake,6.9,14.8,0.084,40,reviewed,us,us
2019-05-03T10:08:38.600Z,18.5563,-68.942,122,3.28,md,23,171,0.5622,0.23,pr,pr2019123002,2019-05-09T14:57:27.040Z,"8km SE of Guaymate, Dominican Republic",earthquake,1.57,1.23,0.59,16,reviewed,pr,pr
2019-05-03T10:05:46.570Z,35.5483333,-120.805,4.91,2.96,md,60,78,0.06795,0.08,nc,nc73176190,2019-05-10T02:10:17.725Z,"9km W of Templeton, CA",earthquake,0.16,0.48,0.144,82,reviewed,nc,nc
2019-05-03T08:52:44.908Z,61.3493,-150.0735,40.5,2.7,ml,,,,0.52,ak,ak0195nk6e84,2019-05-23T06:38:37.040Z,"17km NNW of Anchorage, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-03T08:15:28.148Z,32.0259,138.0357,395.98,4.1,mb,,89,1.834,0.83,us,us70003g5u,2019-05-23T06:30:18.040Z,"202km SW of Hachijo-jima, Japan",earthquake,10.3,8.7,0.111,22,reviewed,us,us
2019-05-03T07:50:17.220Z,56.5358,-148.6671,21.84,3,ml,,205,2.472,0.53,us,us70003j4x,2019-05-23T06:26:58.040Z,"265km ESE of Kodiak, Alaska",earthquake,8.1,9.2,0.044,68,reviewed,us,us
2019-05-03T07:25:29.171Z,-6.928,160.1389,10,6.2,mww,,35,2.501,0.69,us,us70003g5a,2019-05-22T09:06:06.625Z,"147km NNE of Buala, Solomon Islands",earthquake,8,1.8,0.044,50,reviewed,us,us
2019-05-03T07:18:26.114Z,-12.8305,45.4252,10,4.8,mb,,65,5.954,0.79,us,us70003g5d,2019-05-22T08:56:11.888Z,"15km ESE of Pamandzi, Mayotte",earthquake,9,1.9,0.119,22,reviewed,us,us
2019-05-03T06:55:27.428Z,-24.2675,-115.9506,10,5,mb,,71,6.544,0.59,us,us70003g4y,2019-05-22T08:55:06.040Z,"Southern East Pacific Rise",earthquake,11.6,1.9,0.07,66,reviewed,us,us
2019-05-03T06:48:02.259Z,-8.3786,116.1939,29.3,4.4,mb,,81,2.022,0.53,us,us70003kep,2019-05-22T08:54:03.040Z,"1km ESE of Todo, Indonesia",earthquake,9.4,7.6,0.239,5,reviewed,us,us
2019-05-03T05:38:43.520Z,18.3493,-68.1608,100,2.94,md,12,182,0.2752,0.3,pr,pr2019123001,2019-05-22T08:42:42.040Z,"35km SE of Punta Cana, Dominican Republic",earthquake,3.78,1.7,0.29,10,reviewed,pr,pr
2019-05-03T05:22:38.610Z,35.5496667,-120.808,4.55,3.32,mw,66,103,0.07025,0.08,nc,nc73176070,2019-05-22T08:41:23.040Z,"9km W of Templeton, CA",earthquake,0.15,0.45,,3,reviewed,nc,nc
2019-05-03T05:20:48.048Z,44.2962,148.2241,62.65,4.2,mb,,183,4.052,0.46,us,us70003kek,2019-05-22T08:38:46.040Z,"107km SSE of Kuril'sk, Russia",earthquake,14.1,11.3,0.147,13,reviewed,us,us
2019-05-03T05:06:56.451Z,66.3088,-157.2481,6.8,2.5,ml,,,,0.55,ak,ak0195ni49e4,2019-05-22T08:34:01.040Z,"68km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-03T04:57:06.542Z,5.456,126.1412,102.27,4.6,mb,,103,1.697,1.35,us,us70003g3z,2019-05-03T05:17:10.040Z,"75km SE of Caburan, Philippines",earthquake,7.8,4.8,0.103,28,reviewed,us,us
2019-05-03T04:11:18.400Z,33.8195,-119.3038333,5.89,3.03,ml,54,87,0.3266,0.26,ci,ci38343375,2019-05-04T21:20:16.028Z,"31km SE of Santa Cruz Is. (E end), CA",earthquake,0.25,31.61,0.138,164,reviewed,ci,ci
2019-05-03T03:42:41.341Z,-29.9286,-177.9139,10,5.1,mb,,77,8.237,0.76,us,us70003g3h,2019-05-03T04:35:26.040Z,"73km S of Raoul Island, New Zealand",earthquake,11.1,1.3,0.086,44,reviewed,us,us
2019-05-03T02:31:36.515Z,19.3758,-70.5353,27.11,3.1,ml,,133,0.188,0.38,us,us70003h42,2019-05-05T21:22:55.496Z,"2km SSW of Moca, Dominican Republic",earthquake,4.5,11.5,0.071,26,reviewed,us,us
2019-05-03T00:52:49.460Z,39.6411667,-123.1003333,3.43,2.67,md,45,44,0.2003,0.11,nc,nc73175965,2019-05-04T02:09:03.641Z,"21km SE of Covelo, CA",earthquake,0.16,0.74,0.23,50,reviewed,nc,nc
2019-05-03T00:37:35.274Z,-20.7967,-178.6801,608.03,4.6,mb,,64,4.328,1.01,us,us70003kee,2019-05-13T21:50:12.040Z,"16km S of Ndoi Island, Fiji",earthquake,15.3,12.5,0.129,18,reviewed,us,us
2019-05-02T23:59:01.794Z,18.1865,120.0961,10,4.5,mb,,117,4.699,0.58,us,us70003g1u,2019-05-06T21:26:03.424Z,"43km WNW of Callaguip, Philippines",earthquake,11.3,1.9,0.075,52,reviewed,us,us
2019-05-02T22:57:03.653Z,52.2865,-168.8074,10,2.7,ml,,227,0.687,0.86,us,us70003g13,2019-05-06T21:23:38.040Z,"72km S of Nikolski, Alaska",earthquake,3.3,1.9,0.115,10,reviewed,us,us
2019-05-02T22:00:31.540Z,33.3153333,-116.416,7.74,2.55,ml,100,23,0.04246,0.19,ci,ci38342847,2019-05-03T06:03:14.332Z,"8km NNW of Borrego Springs, CA",earthquake,0.12,0.46,0.197,24,reviewed,ci,ci
2019-05-02T21:48:04.407Z,13.5433,-91,35,4.3,mb,,182,1.185,1.41,us,us70003g08,2019-05-06T21:21:46.040Z,"46km SSW of Puerto San Jose, Guatemala",earthquake,7.8,2,0.07,57,reviewed,us,us
2019-05-02T21:31:19.957Z,14.4572,55.9309,10,5,mb,,99,10.437,0.75,us,us70003fzr,2019-05-06T21:15:49.040Z,"286km NE of Tamrida, Yemen",earthquake,9.8,1.9,0.051,123,reviewed,us,us
2019-05-02T21:07:33.195Z,-17.8151,-178.5432,542.77,4.5,mb,,85,3.244,0.92,us,us70003jdz,2019-05-10T20:56:51.040Z,"269km SE of Lambasa, Fiji",earthquake,13.7,7.8,0.081,44,reviewed,us,us
2019-05-02T19:41:41.731Z,-22.6877,-179.5995,576.63,4.6,mb,,103,5.389,0.93,us,us70003fx7,2019-05-23T22:01:49.040Z,"244km SSW of Ndoi Island, Fiji",earthquake,12.4,7.6,0.043,162,reviewed,us,us
2019-05-02T18:56:50.268Z,-6.696,127.2356,424.19,4.4,mb,,54,4.227,0.98,us,us70003fwa,2019-05-22T19:23:30.040Z,"275km NE of Dili, East Timor",earthquake,12.5,10.4,0.161,11,reviewed,us,us
2019-05-02T18:20:26.330Z,19.0585,-67.7588,71,2.99,md,3,232,0.8767,0.04,pr,pr2019122013,2019-05-22T19:12:02.040Z,"97km NE of Punta Cana, Dominican Republic",earthquake,1.41,1.86,0.07,3,reviewed,pr,pr
2019-05-02T17:59:52.537Z,60.9523,-151.1841,53.1,2.8,ml,,,,0.65,ak,ak0195m21gra,2019-05-23T21:48:08.040Z,"31km NNE of Nikiski, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-05-02T17:13:23.228Z,-21.3161,-70.7396,39.55,4.5,mb,,165,0.911,0.95,us,us70003fuq,2019-05-21T23:07:14.040Z,"102km NNW of Tocopilla, Chile",earthquake,4.9,9.7,0.135,16,reviewed,us,us
2019-05-02T16:55:53.952Z,37.4368,72.1713,210.65,4.2,mb,,65,0.417,0.85,us,us70003fu4,2019-05-03T13:56:05.598Z,"36km ENE of Roshtqal'a, Tajikistan",earthquake,6.4,7.2,0.088,37,reviewed,us,us
2019-05-02T16:53:25.323Z,-6.3553,127.81,54.1,4.6,mb,,32,3.82,1.17,us,us70003ftz,2019-05-03T13:51:33.040Z,"293km S of Amahusu, Indonesia",earthquake,7,8.4,0.087,40,reviewed,us,us
2019-05-02T13:37:37.850Z,19.241,-155.3921667,30.26,2.58,ml,56,139,0.006123,0.11,hv,hv70933951,2019-05-03T19:39:21.940Z,"10km ENE of Pahala, Hawaii",earthquake,0.38,0.56,0.139,35,reviewed,hv,hv
2019-05-02T12:40:13.820Z,18.0149,-69.2961,10,4.4,mb,,60,0.739,1.08,us,us70003fnt,2019-05-11T19:20:24.765Z,"49km S of San Pedro de Macoris, Dominican Republic",earthquake,5.9,1.9,0.079,46,reviewed,us,us
2019-05-02T11:34:12.764Z,9.6568,126.5471,113.58,4.4,mb,,130,2.743,0.99,us,us70003fn4,2019-05-02T12:48:00.040Z,"44km ESE of General Luna, Philippines",earthquake,9.2,8.5,0.107,25,reviewed,us,us
2019-05-02T11:12:00.954Z,46.4567,115.2289,10,4.6,mb,,97,4.141,1.39,us,us70003fmv,2019-05-07T13:18:48.040Z,"55km S of Dzuunbulag, Mongolia",earthquake,5.7,1.9,0.052,111,reviewed,us,us
2019-05-02T11:06:07.875Z,-5.2501,-77.2677,26,4.5,mb,,146,4.654,0.66,us,us70003fmr,2019-05-07T13:11:55.040Z,"78km SW of Barranca, Peru",earthquake,7.4,7.4,0.064,72,reviewed,us,us
2019-05-02T10:44:42.471Z,24.4715,121.9822,35,4.5,mb,,115,0.461,1.25,us,us70003fmk,2019-05-02T12:43:55.356Z,"19km SE of Su'ao, Taiwan",earthquake,4.3,2,0.062,77,reviewed,us,us
2019-05-02T10:33:25.640Z,38.8268333,-122.7898333,1.43,2.74,md,66,34,0.01157,0.08,nc,nc73175735,2019-05-08T09:15:05.738Z,"6km W of Cobb, CA",earthquake,0.1,0.16,0.179,57,reviewed,nc,nc
2019-05-02T08:50:39.902Z,55.4933,-162.9255,173.22,2.6,ml,,132,0.533,0.55,us,us70003gqq,2019-05-22T08:32:31.040Z,"36km NNW of Cold Bay, Alaska",earthquake,3.7,5.8,,,reviewed,us,ak
2019-05-02T08:27:48.907Z,80.1061,-1.6859,10,4.2,mb,,152,2.76,0.65,us,us70003fkf,2019-05-22T08:28:57.040Z,"North of Svalbard",earthquake,11.9,1.7,0.085,38,reviewed,us,us
2019-05-02T07:57:58.857Z,30.4709,103.1619,10,4.7,mb,,34,5.475,0.62,us,us70003fk8,2019-05-22T08:24:31.040Z,"29km WNW of Linqiong, China",earthquake,8.1,1.9,0.055,102,reviewed,us,us
2019-05-02T07:41:43.431Z,-19.3328,-177.3356,565.34,4.2,mb,,127,4.651,0.95,us,us70003jdn,2019-05-22T08:22:57.040Z,"204km NE of Ndoi Island, Fiji",earthquake,13.5,6.9,0.158,11,reviewed,us,us
2019-05-02T07:25:19.769Z,85.2337,85.3513,10,4.1,mb,,95,11.107,0.64,us,us70003fk2,2019-05-22T08:19:15.040Z,"North of Severnaya Zemlya",earthquake,11.2,1.9,0.117,20,reviewed,us,us
2019-05-02T07:24:06.612Z,62.5368,-151.0903,79.9,2.5,ml,,,,0.48,ak,ak0195lvvj5w,2019-05-22T08:17:32.040Z,"55km WNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-02T07:03:22.608Z,14.7763,55.987,10,4.5,mb,,132,10.118,0.54,us,us70003jdi,2019-05-22T08:09:01.040Z,"Owen Fracture Zone region",earthquake,14.3,2,0.163,11,reviewed,us,us
2019-05-02T06:17:57.665Z,-17.984,-177.8857,616.18,4.3,mb,,159,3.662,0.63,us,us70003fjn,2019-05-02T07:14:37.040Z,"Fiji region",earthquake,10,8.9,0.061,76,reviewed,us,us
2019-05-02T05:27:25.063Z,56.2211,-149.1818,7.1,2.6,ml,,,,0.64,ak,ak0195lupcje,2019-05-04T19:43:03.091Z,"262km SE of Kodiak, Alaska",earthquake,,9.1,,,reviewed,ak,ak
2019-05-02T05:17:54.700Z,38.5431667,-122.5951667,10.86,3.2,mw,96,97,0.1013,0.14,nc,nc73175485,2019-05-06T17:09:00.772Z,"4km SSW of Calistoga, CA",earthquake,0.21,0.34,,3,reviewed,nc,nc
2019-05-02T04:53:01.940Z,18.6953,-68.2538,64,3.18,md,19,157,0.2218,0.34,pr,pr2019122010,2019-05-02T09:14:19.762Z,"20km NE of Punta Cana, Dominican Republic",earthquake,4.71,3.38,0.41,17,reviewed,pr,pr
2019-05-02T04:35:28.886Z,39.8226,-117.4824,0.5,2.8,ml,14,79,0.71,0.121,nn,nn00683781,2019-05-03T02:05:34.347Z,"50km NW of Austin, Nevada",earthquake,,1.9,0.32,12,reviewed,nn,nn
2019-05-02T04:13:08.370Z,18.4226,-68.9201,98,2.81,md,7,182,0.5464,0.54,pr,pr2019122009,2019-05-02T13:15:11.002Z,"5km E of La Romana, Dominican Republic",earthquake,9.96,3.03,0.61,7,reviewed,pr,pr
2019-05-02T03:50:57.490Z,17.7543,-101.5267,35,3.9,mb,,215,1.903,1.2,us,us70003fht,2019-05-03T03:08:43.618Z,"13km N of Zihuatanejo, Mexico",earthquake,10.1,2,0.107,23,reviewed,us,us
2019-05-02T02:29:26.957Z,-6.5062,148.7282,35,4.9,mb,,78,3.272,0.67,us,us70003fgy,2019-05-02T02:53:52.040Z,"95km E of Finschhafen, Papua New Guinea",earthquake,8,2,0.06,88,reviewed,us,us
2019-05-02T02:28:59.725Z,58.3886,-153.7222,62.4,2.5,ml,,,,0.55,ak,ak0195lsxc2a,2019-05-04T19:42:27.786Z,"95km NW of Kodiak Station, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-05-02T01:20:16.320Z,17.993,-65.8258,13,2.55,md,14,273,0.1508,0.14,pr,pr2019122001,2019-05-02T11:49:50.505Z,"5km SSE of El Negro, Puerto Rico",earthquake,0.9,0.35,0.54,14,reviewed,pr,pr
2019-05-02T01:10:26.800Z,17.9946,-65.8256,13,4.1,ml,23,272,0.1493,0.09,pr,pr2019122000,2019-05-03T00:42:48.111Z,"1km S of El Negro, Puerto Rico",earthquake,0.65,0.28,0.36,23,reviewed,pr,pr
2019-05-02T00:56:40.720Z,32.1126667,-115.066,19.1,2.91,ml,21,153,0.1899,0.24,ci,ci38341295,2019-05-02T16:35:21.737Z,"11km SW of Estacion Coahuila, B.C., MX",earthquake,0.71,0.73,0.119,44,reviewed,ci,ci
2019-05-02T00:18:54.570Z,17.9335,-65.6611,2,2.71,md,10,314,0.2806,0.56,pr,pr2019122002,2019-05-02T05:27:51.280Z,"23km ESE of El Negro, Puerto Rico",earthquake,2.33,1.4,0.57,9,reviewed,pr,pr
